scenario,model,variable,unit,timeResolution,timestep,value
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 06:00,2.3389714910000006
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 07:00,2.3389701561000003
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 08:00,2.3389702616
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 09:00,2.3058195360000004
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 10:00,2.1482312094
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 11:00,2.062612282597084
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 12:00,1.9324476515565563
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 13:00,1.9859340586483527
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 14:00,2.1816879568999994
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 15:00,2.295929137599999
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 16:00,2.3389702141000006
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 17:00,2.3389702607000005
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 18:00,2.3389702409
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 19:00,2.3389702396000005
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 20:00,2.3389702357
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 21:00,2.3389702351000006
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 22:00,2.3389702333000004
abroad-together,FLEXECO,Electricity-supply|Hydro RoR,GW,typical-day-summer,2050 23:00,2.338970233700001
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 00:00,0.010310971629000002
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 01:00,0.010310971626000002
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 02:00,0.010793965987800002
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 03:00,0.010310971622
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 04:00,0.010655970154000004
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 05:00,0.021320506702000003
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 06:00,1.3743627812900003
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 07:00,6.144113428199997
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 08:00,11.665004928800007
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 09:00,16.1548497307
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 10:00,18.494500918499984
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 11:00,21.43185389650308
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 12:00,22.303629832088273
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 13:00,22.174581847602575
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 14:00,19.493033077000007
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 15:00,16.1283912624
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 16:00,11.106270297299993
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 17:00,5.06412341906
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 18:00,1.0997842633900003
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 19:00,0.0242650936548
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 20:00,0.011854363186300001
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 21:00,0.0107933515773
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 22:00,0.009955414154000001
abroad-together,FLEXECO,Electricity-supply|Solar,GW,typical-day-summer,2050 23:00,0.0107833294014
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 00:00,0.6399341205900002
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 01:00,0.7194446293400003
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 02:00,0.38793798735000007
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 03:00,0.41533579660000003
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 04:00,0.6791507897300001
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 05:00,0.5582492769
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 06:00,0.3868608206699999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 07:00,0.37181000353999993
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 08:00,0.6995666120900002
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 09:00,0.6405197494
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 10:00,0.7102272892800003
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 11:00,0.6156649403699999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 12:00,0.7873151204543907
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 13:00,0.9985962740623758
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 14:00,0.8497924191599999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 15:00,0.7003129515099998
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 16:00,0.4910957901399999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 17:00,0.7898388126399999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 18:00,1.0428921293800002
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 19:00,1.17884401686
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 20:00,0.8607619694499999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 21:00,0.73235026665
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 22:00,0.5388998279599999
abroad-together,FLEXECO,Electricity-supply|Wind,GW,typical-day-summer,2050 23:00,0.4674580815599999
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 00:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 01:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 02:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 03:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 04:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 05:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 06:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 07:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 08:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 09:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 10:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 11:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 12:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 13:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 14:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 15:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 16:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 17:00,-0.0
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 18:00,2.5291832982446416
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 19:00,3.345695436500964
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 20:00,3.3471780628290397
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 21:00,3.24927913704799
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 22:00,3.0433409207951914
abroad-together,FLEXECO,Electricity-supply|Imports,GW,typical-day-summer,2050 23:00,2.944529740556117
abroad-together,FLEXECO,Electricity-consumption|Total,GW,typical-day-summer,2050 00:00,6.376000310549832
