scenario,model,variable,unit,timeResolution,timestep,value
abroad-alone,Empa,Electricity-supply|Wood,GW,typical-day-summer,2050 22:00,0.0
abroad-alone,Empa,Electricity-supply|Wood,GW,typical-day-summer,2050 23:00,0.0
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 00:00,3.800470388
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 01:00,4.062865824
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 02:00,4.175751696
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 03:00,4.242987124
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 04:00,4.361290906
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 05:00,4.625837151
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 06:00,5.003586308
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 07:00,5.386383824
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 08:00,6.004782691
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 09:00,6.701374779
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 10:00,7.037050925
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 11:00,6.822943028
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 12:00,6.276427981
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 13:00,5.751070547
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 14:00,5.593803083
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 15:00,5.820882484
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 16:00,5.938529904
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 17:00,5.759508707
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 18:00,5.578853684
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 19:00,5.59677469
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 20:00,5.485182435
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 21:00,4.75494935
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 22:00,3.85221993
abroad-alone,Empa,Electricity-consumption|Base,GW,typical-day-winter,2050 23:00,3.570943389
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-in,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 00:00,1.079357271
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 01:00,0.71137853
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 02:00,0.424415218
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 03:00,0.251596485
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 04:00,0.169623242
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 05:00,0.173482479
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 06:00,0.324046233
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 07:00,0.649490669
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 08:00,1.006560712
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 09:00,1.253958304
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 10:00,1.500201121
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 11:00,1.920094792
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 12:00,2.466609839
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 13:00,2.881476782
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 14:00,2.969696194
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 15:00,2.887240337
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 16:00,2.945367281
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 17:00,3.300492279
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 18:00,3.705660197
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 19:00,3.714593311
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 20:00,3.228154991
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 21:00,2.530004203
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 22:00,1.919577459
abroad-alone,Empa,Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 23:00,1.470920676
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 00:00,0.000401785
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 01:00,0.002202459
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 02:00,0.005171269
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 03:00,0.006971944
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 04:00,0.006971944
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 05:00,0.005171269
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 06:00,0.002415956
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 07:00,0.001358613
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 08:00,0.015235788
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 09:00,0.075827081
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 10:00,0.176005289
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 11:00,0.2370038
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 12:00,0.2370038
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 13:00,0.184953442
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 14:00,0.125091569
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 15:00,0.131575506
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 16:00,0.149815277
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 17:00,0.117917261
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 18:00,0.050221316
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 19:00,0.00916165
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,Empa,Electricity-consumption|DSM-in,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 00:00,0.345776881
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 01:00,0.256472307
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 02:00,0.109233956
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 03:00,0.019929382
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 04:00,0.073927543
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 05:00,0.405235084
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 06:00,0.959016242
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 07:00,1.242685905
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 08:00,1.052296471
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 09:00,0.68590442
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 10:00,0.660934856
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 11:00,0.781188439
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 12:00,0.781188439
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 13:00,0.579474031
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 14:00,0.246908875
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 15:00,0.045207273
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 16:00,0.000202575
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 17:00,0.000183667
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 18:00,0.000149189
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 19:00,0.000126165
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 20:00,0.02003411
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 21:00,0.109303052
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 22:00,0.256498917
abroad-alone,Empa,Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 23:00,0.34578135
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 00:00,1.15277774
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 01:00,1.348377475
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 02:00,1.670866919
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 03:00,1.866466655
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 04:00,1.910110855
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 05:00,1.910110855
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 06:00,1.910110855
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 07:00,1.903671247
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 08:00,1.777171104
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 09:00,1.291997165
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 10:00,0.541670739
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 11:00,0.097639819
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 12:00,0.097639819
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 13:00,0.535231131
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 14:00,1.256697234
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 15:00,1.694288545
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 16:00,1.791928365
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 17:00,1.791928365
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 18:00,1.791928365
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 19:00,1.798367973
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 20:00,1.783584095
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 21:00,1.635566988
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 22:00,1.341937867
abroad-alone,Empa,Electricity-consumption|Exports,GW,typical-day-winter,2050 23:00,1.15277774
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 00:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 01:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 02:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 03:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 04:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 05:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 06:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 07:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 08:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 09:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 10:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 11:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 12:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 13:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 14:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 15:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 16:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 17:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 18:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 19:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 20:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 21:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 22:00,1.212561516
abroad-alone,Empa,Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 23:00,1.212561516
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,Empa,Electricity-consumption|PHS-in,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 00:00,0.002806482
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 01:00,0.01538426
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 02:00,0.03612151
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 03:00,0.048699288
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 04:00,0.048699288
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 05:00,0.03612151
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 06:00,0.01538426
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 07:00,0.002806482
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,Empa,Electricity-supply|Battery-out,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 00:00,0.061267479
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 01:00,0.04544366
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 02:00,0.019354591
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 03:00,0.003530771
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 04:00,0.019000593
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 05:00,0.104155342
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 06:00,0.229258815
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 07:00,0.254628193
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 08:00,0.187395685
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 09:00,0.127689063
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 10:00,0.059552155
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 11:00,0.0124606
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 12:00,0.0124606
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 13:00,0.055844535
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 14:00,0.092072073
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 15:00,0.055844535
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 16:00,0.019874108
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 17:00,0.040638547
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 18:00,0.095417374
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 19:00,0.122385905
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 20:00,0.104133464
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 21:00,0.068542282
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 22:00,0.058042486
abroad-alone,Empa,Electricity-supply|DSM-out,GW,typical-day-winter,2050 23:00,0.06242448
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 00:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 01:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 02:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 03:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 04:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 05:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 06:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 07:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 08:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 09:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 10:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 11:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 12:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 13:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 14:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 15:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 16:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 17:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 18:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 19:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 20:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 21:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 22:00,1.173974
abroad-alone,Empa,Electricity-supply|Gas,GW,typical-day-winter,2050 23:00,1.173974
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 00:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 01:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 02:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 03:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 04:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 05:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 06:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 07:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 08:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 09:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 10:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 11:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 12:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 13:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 14:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 15:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 16:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 17:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 18:00,0.28701
abroad-alone,Empa,Electricity-supply|Geothermal,GW,typical-day-winter,2050 19:00,0.28701
