scenario,model,variable,unit,timeResolution,timestep,value
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 08:00,0.4314759
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 09:00,1.7946619
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 10:00,2.1588535
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 11:00,2.3315422
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 12:00,2.3980878
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 13:00,2.4775898
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 14:00,2.4157517
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 15:00,2.2157946
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 16:00,1.7147238
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 17:00,2.0226627
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 18:00,2.5109419
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 19:00,2.903542
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 20:00,2.9583347
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 21:00,2.9779106
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 22:00,2.956005
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Battery-vehicles,GW,typical-day-winter,2050 23:00,2.603502
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|DAC,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electric heaters,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Electrolysis,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 00:00,1.829995
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 01:00,1.829989
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 02:00,1.829941
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 03:00,1.82976
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 04:00,1.82993
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 05:00,1.829992
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 06:00,1.829995
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 07:00,1.829993
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 08:00,1.829953
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 09:00,1.83
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 10:00,1.814907
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 11:00,1.821024
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 12:00,1.829772
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 13:00,1.829999
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 14:00,1.742283
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 15:00,1.829748
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 16:00,1.829988
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 17:00,1.829997
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 18:00,1.829984
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 19:00,1.829983
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 20:00,1.829979
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 21:00,1.591956
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 22:00,1.47
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Exports,GW,typical-day-winter,2050 23:00,1.47
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Grid-losses,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 00:00,2.009
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 01:00,1.891
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 02:00,1.938
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 03:00,1.962
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 04:00,2.096
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 05:00,2.418
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 06:00,3.336
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 07:00,3.625
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 08:00,3.468
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 09:00,3.491
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 10:00,3.381
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 11:00,3.247
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 12:00,3.157
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 13:00,3.095
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 14:00,3.045
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 15:00,3.06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 16:00,3.099
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 17:00,3.207
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 18:00,3.294
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 19:00,3.296
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 20:00,3.267
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 21:00,3.169
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 22:00,2.903
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|Heat pumps,GW,typical-day-winter,2050 23:00,2.52
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 00:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 01:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 02:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 03:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 04:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 05:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 06:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 07:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 08:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 09:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 10:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 11:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 12:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 13:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 14:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 15:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 16:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 17:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 18:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 19:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 20:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 21:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 22:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|New processes,GW,typical-day-winter,2050 23:00,0.0
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 00:00,6.84e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 01:00,6.67e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 02:00,6.59e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 03:00,6.59e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 04:00,6.56e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 05:00,6.68e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 06:00,6.83e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 07:00,6.94e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 08:00,7.06e-06
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 09:00,0.000411687
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 10:00,0.899603
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 11:00,0.899887
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 12:00,0.899695
abroad-alone,"Nexus-e+
EP2050+",Electricity-consumption|PHS-in,GW,typical-day-winter,2050 13:00,0.89992
